X,Y,id,left,top,right,bottom,row_index,col_index
126.936033986987,37.2699459031848,48,194326.4693,518973.5169,195126.4693,519473.5169,18,1
126.936037797726,37.2654406979569,49,194326.4693,518473.5169,195126.4693,518973.5169,19,1
126.936041607618,37.2609354892919,50,194326.4693,517973.5169,195126.4693,518473.5169,20,1
126.936045416662,37.2564302771899,51,194326.4693,517473.5169,195126.4693,517973.5169,21,1
126.936049224859,37.2519250616511,52,194326.4693,516973.5169,195126.4693,517473.5169,22,1
126.936053032209,37.2474198426756,53,194326.4693,516473.5169,195126.4693,516973.5169,23,1
126.936056838711,37.2429146202637,54,194326.4693,515973.5169,195126.4693,516473.5169,24,1
126.936060644367,37.2384093944153,55,194326.4693,515473.5169,195126.4693,515973.5169,25,1
126.936064449177,37.2339041651307,56,194326.4693,514973.5169,195126.4693,515473.5169,26,1
126.93606825314,37.22939893241,57,194326.4693,514473.5169,195126.4693,514973.5169,27,1
126.936072056256,37.2248936962534,58,194326.4693,513973.5169,195126.4693,514473.5169,28,1
126.944994507437,37.3510435523626,59,195126.4693,527973.5169,195926.4693,528473.5169,0,2
126.944997793979,37.3465384082916,60,195126.4693,527473.5169,195926.4693,527973.5169,1,2
126.945001079789,37.3420332607809,61,195126.4693,526973.5169,195926.4693,527473.5169,2,2
126.945004364868,37.3375281098307,62,195126.4693,526473.5169,195926.4693,526973.5169,3,2
126.945007649217,37.3330229554412,63,195126.4693,525973.5169,195926.4693,526473.5169,4,2
126.945010932834,37.3285177976124,64,195126.4693,525473.5169,195926.4693,525973.5169,5,2
126.945014215721,37.3240126363446,65,195126.4693,524973.5169,195926.4693,525473.5169,6,2
126.945017497877,37.3195074716379,66,195126.4693,524473.5169,195926.4693,524973.5169,7,2
126.945020779304,37.3150023034924,67,195126.4693,523973.5169,195926.4693,524473.5169,8,2
126.94502406,37.3104971319083,68,195126.4693,523473.5169,195926.4693,523973.5169,9,2
126.945027339966,37.3059919568857,69,195126.4693,522973.5169,195926.4693,523473.5169,10,2
126.945030619202,37.3014867784248,70,195126.4693,522473.5169,195926.4693,522973.5169,11,2
126.945033897709,37.2969815965257,71,195126.4693,521973.5169,195926.4693,522473.5169,12,2
126.945037175487,37.2924764111885,72,195126.4693,521473.5169,195926.4693,521973.5169,13,2
126.945040452535,37.2879712224134,73,195126.4693,520973.5169,195926.4693,521473.5169,14,2
126.945043728854,37.2834660302006,74,195126.4693,520473.5169,195926.4693,520973.5169,15,2
126.945047004444,37.2789608345502,75,195126.4693,519973.5169,195926.4693,520473.5169,16,2
126.945050279306,37.2744556354624,76,195126.4693,519473.5169,195926.4693,519973.5169,17,2
126.945053553439,37.2699504329372,77,195126.4693,518973.5169,195926.4693,519473.5169,18,2
126.945056826843,37.2654452269748,78,195126.4693,518473.5169,195926.4693,518973.5169,19,2
126.94506009952,37.2609400175754,79,195126.4693,517973.5169,195926.4693,518473.5169,20,2
126.945063371468,37.2564348047392,80,195126.4693,517473.5169,195926.4693,517973.5169,21,2
126.945066642688,37.2519295884662,81,195126.4693,516973.5169,195926.4693,517473.5169,22,2
126.945069913181,37.2474243687566,82,195126.4693,516473.5169,195926.4693,516973.5169,23,2
126.945073182946,37.2429191456106,83,195126.4693,515973.5169,195926.4693,516473.5169,24,2
126.945076451984,37.2384139190283,84,195126.4693,515473.5169,195926.4693,515973.5169,25,2
126.945079720295,37.2339086890099,85,195126.4693,514973.5169,195926.4693,515473.5169,26,2
126.945082987878,37.2294034555554,86,195126.4693,514473.5169,195926.4693,514973.5169,27,2
126.945086254735,37.2248982186651,87,195126.4693,513973.5169,195926.4693,514473.5169,28,2
126.954023768263,37.3510474061748,88,195926.4693,527973.5169,196726.4693,528473.5169,0,3
126.954026515313,37.3465422614794,89,195926.4693,527473.5169,196726.4693,527973.5169,1,3
126.954029261751,37.3420371133444,90,195926.4693,526973.5169,196726.4693,527473.5169,2,3
126.954032007579,37.3375319617701,91,195926.4693,526473.5169,196726.4693,526973.5169,3,3
126.954034752795,37.3330268067564,92,195926.4693,525973.5169,196726.4693,526473.5169,4,3
126.954037497401,37.3285216483036,93,195926.4693,525473.5169,196726.4693,525973.5169,5,3
126.954040241396,37.3240164864118,94,195926.4693,524973.5169,196726.4693,525473.5169,6,3
126.95404298478,37.3195113210812,95,195926.4693,524473.5169,196726.4693,524973.5169,7,3
126.954045727554,37.3150061523118,96,195926.4693,523973.5169,196726.4693,524473.5169,8,3
126.954048469718,37.310500980104,97,195926.4693,523473.5169,196726.4693,523973.5169,9,3
126.954051211272,37.3059958044577,98,195926.4693,522973.5169,196726.4693,523473.5169,10,3
